ID,GameCoords_0,GameCoords_1,GameCoords_2,GameFalloffStart,GameFalloffEnd,ContinentID,LightParamsID_0,LightParamsID_1,LightParamsID_2,LightParamsID_3,LightParamsID_4,LightParamsID_5,LightParamsID_6,LightParamsID_7
7020,5130.57421875,2402.1796875,-38.43758010864,278.5139465332,410.98428344727,1220,2077,2586,0,0,3,0,0,0
7021,4046.818359375,46.984375,-38.43753433228,357.81298828125,479.98773193359,1220,2077,2586,0,0,3,0,0,0
7022,3521.353515625,-52.76953125,-38.43753433228,357.81298828125,479.98773193359,1220,2077,2586,0,0,3,0,0,0
7023,2791.35546875,-181.5625,-38.43750762939,357.81298828125,479.98773193359,1220,2077,2586,0,0,3,0,0,0
7024,2440.44921875,-181.5625,-38.43749237061,263.5793762207,358.59317016602,1220,2077,2586,0,0,3,0,0,0
7025,2060.7861328125,27.78125,-38.43749237061,263.5793762207,358.59317016602,1220,2077,2586,0,0,3,0,0,0
7026,1764.6171875,319.822265625,-38.43749237061,207.10235595703,301.30502319336,1220,2077,2586,0,0,3,0,0,0
7027,1124.6884765625,319.822265625,-38.43748855591,398.96820068359,471.65744018555,1220,2077,2586,0,0,3,0,0,0
7028,1164.9583740234,641.34027099609,-38.43748855591,398.96820068359,471.65744018555,1220,2077,2586,0,0,3,0,0,0
7029,190.92361450195,2201.1076660156,210.31571960449,193.58724975586,519.05871582031,1220,2420,2586,2420,0,3,0,0,0
7030,457.01388549805,1678.0382080078,-1017.8505249023,316.80639648438,471.65744018555,1220,3096,2586,0,0,3,0,0,0
7032,5630.98046875,230.35546875,-38.43758010864,459.78717041016,584.29547119141,1220,2077,2586,0,0,3,0,0,0
7039,6767.37109375,4753.4716796875,-38.43758010864,117.71552276611,140.97334289551,1220,2318,2586,2318,0,3,0,0,0
7040,6658.6396484375,4907.9658203125,-38.43758010864,146.37101745606,181.89938354492,1220,2318,2586,2318,0,3,0,0,0
7042,6574.44921875,5149.3154296875,-38.43758010864,186.01834106445,248.57864379883,1220,2077,2586,0,0,3,0,0,0
7043,6293.2490234375,5758.8837890625,-38.43758010864,186.01834106445,248.57864379883,1220,2077,2586,0,0,3,0,0,0
7044,6574.44921875,5149.3154296875,-38.43758010864,251.02897644043,294.72769165039,1220,2077,2586,2318,0,3,0,0,0
7045,6396.7841796875,5371.138671875,-38.43758010864,268.09490966797,307.95135498047,1220,2077,2586,0,0,3,0,0,0
7046,6801.623046875,4439.8740234375,-38.43758010864,117.71552276611,140.97334289551,1220,2318,2586,2318,0,3,0,0,0
7047,5975.537109375,5892.8330078125,-38.43758010864,186.01834106445,248.57864379883,1220,2077,2586,0,0,3,0,0,0
7048,5765.55859375,6108.75,-38.43758010864,186.01834106445,248.57864379883,1220,2077,2586,0,0,3,0,0,0
7049,5521.5517578125,6108.7490234375,-38.43758010864,186.01834106445,248.57864379883,1220,2077,2586,0,0,3,0,0,0
7050,5286.8935546875,6313.87109375,-38.43758010864,186.01834106445,248.57864379883,1220,2077,2586,0,0,3,0,0,0
7051,5017.2890625,6497.3037109375,-38.43758010864,180.78681945801,248.57864379883,1220,2077,2586,0,0,3,0,0,0
7052,4847.8017578125,6754.9833984375,-38.43758010864,183.19969177246,256.95294189453,1220,3064,2586,0,0,3,0,0,0
7053,4723.4560546875,7036.5859375,-38.43758010864,178.06172180176,248.57864379883,1220,3064,2586,0,0,3,0,0,0
7054,4713.3916015625,7328.7646484375,-38.43758010864,177.56828308106,248.57864379883,1220,3064,2586,0,0,3,0,0,0
7055,4620.1318359375,7617.9814453125,-38.43758010864,177.07153320313,248.57864379883,1220,3064,2586,0,0,3,0,0,0
7056,4525.7373046875,7721.9345703125,-38.43758010864,176.86643981934,248.57864379883,1220,3064,2586,0,0,3,0,0,0
7057,4219.3876953125,7678.9892578125,-38.43758010864,182.63395690918,248.57864379883,1220,3064,2586,0,0,3,0,0,0
7058,4071.2829589844,7816.796875,-38.43758010864,135.19613647461,186.34356689453,1220,3064,2586,0,0,3,0,0,0
7059,3574.5693359375,7846.7392578125,-38.43758010864,184.1759185791,248.57864379883,1220,2139,2586,0,0,3,0,0,0
7060,3991.3811035156,7818.1274414062,-38.43758010864,158.0174407959,230.38433837891,1220,3064,2586,0,0,3,0,0,0
7061,3352.12109375,7889.6708984375,-38.43758010864,184.1759185791,248.57864379883,1220,2139,2586,0,0,3,0,0,0
7062,3033.77734375,7894.830078125,-38.43758010864,184.1759185791,248.57864379883,1220,2139,2586,2734,0,3,0,0,0
7063,3033.77734375,8136.5458984375,-38.43758010864,184.1759185791,248.57864379883,1220,2139,2586,0,0,3,0,0,0
7064,2901.2841796875,8388.0908203125,-38.43758010864,184.1759185791,248.57864379883,1220,2139,2586,0,0,3,0,0,0
7065,2640.982421875,8473.154296875,-38.43758010864,184.1759185791,248.57864379883,1220,2139,2586,0,0,3,0,0,0
7066,2475.8876953125,8518.751953125,-38.43758010864,184.1759185791,248.57864379883,1220,2139,2586,0,0,3,0,0,0
7067,2645.0625,8143.15234375,-38.43758010864,291.54824829102,379.47494506836,1220,2139,2586,0,0,3,0,0,0
7068,2319.10546875,8143.15234375,-38.43758010864,291.54824829102,379.47494506836,1220,2139,2586,0,0,3,0,0,0
7069,2167.62109375,7900.4375,-38.43758010864,291.54824829102,379.47494506836,1220,2139,2586,2139,0,3,0,0,0
7071,1445.7014160156,7898.8056640625,-38.43758010864,291.54824829102,379.47494506836,1220,2089,2586,0,0,3,0,0,0
7072,771.85766601563,7984.142578125,-38.43758010864,230.45942687988,379.47494506836,1220,2089,2586,0,0,3,0,0,0
7073,897.49133300781,8531.9072265625,-38.43758010864,106.56591033936,319.80944824219,1220,2791,2784,2757,0,3,0,0,0
7074,232.34722900391,8647.8798828125,-38.43758010864,291.54824829102,379.47494506836,1220,2089,2586,0,0,3,0,0,0
7075,64.109375,8582.4736328125,-38.43758010864,291.54824829102,379.47494506836,1220,2089,2586,0,0,3,0,0,0
7076,-367.302734375,8511.8759765625,-38.43758010864,291.54824829102,379.47494506836,1220,2089,2586,0,0,3,0,0,0
7077,-854.65625,8370.01171875,-38.43758010864,291.54824829102,379.47494506836,1220,2089,2586,0,0,3,0,0,0
7102,-2824.578125,2497.5546875,92.62255859375,617.48809814453,685.04089355469,1520,53,24,10,24,3,0,0,0
7104,-2951.71875,1339.884765625,70.08690643311,316.00967407227,384.5227355957,1520,55,27,469,27,3,0,0,0
7105,-2692.90625,3684.29296875,142.71923828125,428.12826538086,493.5495300293,1520,194,216,492,216,3,0,0,0
7106,-4063.583984375,156.869140625,70.08690643311,671.74139404297,788.12677001953,1520,249,219,425,219,3,0,0,0
7111,2990.0173339844,4643.1127929688,404.26992797852,270.32144165039,374.3069152832,1584,3030,3020,0,0,3,0,0,0
7112,3340.6293945312,4325.8071289062,405.49877929688,170.46705627441,232.99684143066,1584,3085,3020,0,0,3,0,0,0
7113,1059.68359375,6465.123046875,133.61923217773,110.38332366943,181.01057434082,1220,2127,3020,2127,0,3,0,0,0
7118,0,0,0,42.54151153564,73.04480743408,1516,2521,9,2521,0,3,0,0,0
7119,1954.2177734375,5000.763671875,396.73928833008,219.67361450195,228.85089111328,1584,3064,2520,3064,0,3,0,0,0
7120,1948.69921875,4469.1884765625,396.73928833008,219.67361450195,228.85089111328,1584,3064,2520,3064,0,3,0,0,0
7121,1937.1484375,3948.0205078125,396.73928833008,219.67361450195,228.85089111328,1584,3064,2520,3064,0,3,0,0,0
7122,2420.3154296875,4467.4111328125,396.73928833008,219.67361450195,228.85089111328,1584,3064,2520,3064,0,3,0,0,0
7123,2463.9736328125,5014.3935546875,396.73928833008,219.67361450195,228.85089111328,1584,3064,2520,3064,0,3,0,0,0
7124,1567.6822509766,6555.3872070312,16.79130744934,109.42134857178,128.55548095703,1220,2596,2596,2596,0,3,0,0,0
7125,1578.7603759766,6621.171875,-1.64236116409,90.31249237061,145.6614074707,1220,2596,2596,2596,0,3,0,0,0
7126,1586.4736328125,6793.5673828125,-1.64236152172,102.11717224121,154.18295288086,1220,2596,2596,2596,0,3,0,0,0
7127,1572.6591796875,6934.8798828125,-1.64236140251,89.892578125,154.18295288086,1220,2596,2596,2596,0,3,0,0,0
7128,1573.853515625,7057.6123046875,-1.64236032963,76.00885009766,140.49172973633,1220,2596,2596,2596,0,3,0,0,0
7129,2452.8291015625,3951.7392578125,396.73928833008,219.67361450195,228.85089111328,1584,3064,2520,3064,0,3,0,0,0
7132,1581.3420410156,7158.6450195312,-1.64236044884,76.00885009766,144.88977050781,1220,2596,2596,2596,0,3,0,0,0
7133,1556.8021240234,7328.3647460938,-1.6423586607,124.3049621582,187.24394226074,1220,2596,2596,2596,0,3,0,0,0
7134,1525.0416259766,6452.5590820312,-1.64235961437,92.99765777588,136.49726867676,1220,2596,2596,2596,0,3,0,0,0
7135,269.681640625,1466.60546875,-90.86945343018,824.32012939453,824.32012939453,1604,2555,9,0,0,3,0,0,0
7143,224.03125,-13629.7578125,-183.78442382813,1068.2490234375,1123.0194091797,1520,2591,9,0,0,3,0,0,0
7145,9218.51171875,2653.6298828125,2.77779126167,0.18305619061,544724.625,451,2600,9,0,0,3,0,0,0
7146,-13138.653320312,12026.071289062,65.36340332031,38.01136779785,69.783203125,1520,2605,9,0,0,3,0,0,0
7148,2579.2861328125,1042.6171875,310.31338500977,12.82535743713,29.33948135376,1220,2607,3082,2761,3082,3,0,0,0
7149,-207.203125,3775.3798828125,6.18158626556,640.15545654297,644.53698730469,1584,2608,3077,3074,3077,3,0,0,0
7150,1635.38671875,3836.4892578125,104.09033203125,76.60216522217,105.37213897705,1220,2589,2609,2589,0,3,0,0,0
7151,-3375.109375,4438.4892578125,-0.43674278259,641.99359130859,913.89074707031,1220,2599,2588,2599,0,3,0,0,0
7152,-3375.109375,4438.4892578125,-0.43674278259,641.99359130859,913.89074707031,1456,2599,2599,2599,0,3,0,0,0
7153,-4182.46875,3803.0556640625,-55.86380386353,10.26807117462,32.66878128052,1456,2524,2524,2524,0,3,0,0,0
7154,-4209.515625,3869.27734375,-55.61274719238,10.26807117462,32.66878128052,1456,2525,2525,2525,0,3,0,0,0
7155,-4219.6875,3943.9248046875,-59.96153640747,10.26807117462,32.66878128052,1456,2526,2526,2526,0,3,0,0,0
7158,2138.2177734375,2774.1171875,706.05242919922,173.70275878906,232.34513854981,1220,2140,3082,2140,3082,3,0,0,0
7160,10839.086914062,-10386.326171875,608.03259277344,70.11619567871,87.98973083496,1520,2690,203,482,203,3,0,0,0
7162,175.416015625,6749.8955078125,44.94268035889,148.77676391602,213.25158691406,1220,2623,2623,2623,0,3,0,0,0
7165,1757.7934570312,7362.8994140625,-1.6423689127,184.05987548828,239.95454406738,1220,2596,2596,2596,0,3,0,0,0
7166,813.60418701172,4180.65625,-22.53741264343,50.55339431763,100.49671173096,1220,2793,2810,2793,0,3,0,0,0
7167,1283.0850830078,3150.3056640625,132.87750244141,75.58842468262,121.29232025147,1220,2620,2620,2620,0,3,0,0,0
7169,2308.9248046875,2879.203125,611.59375,97.23171234131,138.01025390625,1220,2140,3082,2140,3082,3,0,0,0
7172,0,0,0,56.97455596924,89.93984222412,1608,3081,3020,3081,0,3,0,0,0
7173,2879.5078125,1287.5859375,197.76736450195,69.32054901123,93.07790374756,1220,2607,3082,2761,3082,3,0,0,0
7174,2769.1728515625,1227.822265625,210.06523132324,52.95809936523,74.29734802246,1220,2607,3082,2761,3082,3,0,0,0
7176,-164.875,6209.8872070312,44.94268035889,148.77676391602,267.53659057617,1220,2630,2873,2630,0,3,0,0,0
7177,-2977.25,-5079.359375,528.42260742188,66.83936309814,98.37647247314,1520,2862,9,2862,0,3,0,0,0
7178,-8825.8828125,616.203125,94.67035675049,399.10342407227,456.02267456055,1620,3028,3027,3035,3027,3,0,0,0
7187,8561.919921875,2600.140625,2.77775073051,0.72108989954,93.23365783691,451,12,9,0,0,3,0,0,0
7189,730.13671875,3341.2685546875,-85.71454620361,199.74621582031,224.47467041016,1220,2340,2633,2340,0,3,0,0,0
7191,6844.7221679688,15607.208007812,167.89703369141,117.80124664307,155.08364868164,1060,2634,9,2450,0,3,0,0,0
7207,-12785.986328125,12359.7421875,-242.4757232666,35.65898513794,60.91714096069,1520,2639,9,0,0,3,0,0,0
7210,10510.801757812,14471.56640625,139.13938903809,144.88870239258,195.3155670166,1060,2640,9,0,0,3,0,0,0
7221,730.13714599609,3115.5502929688,-85.71454620361,161.40348815918,224.47467041016,1220,2340,2633,2340,0,3,0,0,0
7222,477.06076049805,2964.8481445312,-85.71454620361,199.74621582031,224.47467041016,1220,2340,2633,2340,0,3,0,0,0
7223,291.14584350586,2793.4252929688,-214.23164367676,152.74261474609,224.47467041016,1220,2340,2633,2340,0,3,0,0,0
7224,2959.9992675781,6450.6743164062,-41.67882537842,30.71204376221,30.71204376221,1220,2340,2633,2340,0,3,0,0,0
7228,1560.7222900391,6356.306640625,8.50205993652,101.72617340088,149.3648223877,1220,2596,2596,2596,0,3,0,0,0
7229,1614.3697509766,6227.078125,-1.64236176014,118.49968719482,166.64152526856,1220,2596,2596,2596,0,3,0,0,0
7230,1762.4235839844,6185.2133789062,-1.64236903191,102.82187652588,160.28800964356,1220,2596,2596,2596,0,3,0,0,0
7235,15666.745117188,4846.0219726562,428.68673706055,572.35491943359,629.64074707031,1060,2570,9,2570,9,3,0,0,0
7237,11501.1796875,10978.5,369.85946655273,74.01027679443,129.76832580566,1520,2644,9,2644,0,3,0,0,0
7238,-366.00173950195,5437.4384765625,44.94267654419,168.33361816406,277.11663818359,1220,2630,2873,2630,0,3,0,0,0
7239,-208.12673950195,7017.2866210938,44.94268035889,223.54020690918,301.41287231445,1220,2630,2873,2630,0,3,0,0,0
7240,1012.4791870117,7420.8134765625,44.94267654419,134.61071777344,202.86004638672,1220,2630,2873,2630,0,3,0,0,0
7242,3987.2153320312,7509.9321289062,64.13522338867,79.55643463135,98.15366363525,1220,2646,3020,2646,0,3,0,0,0
7244,3498.9497070312,5587.8100585938,285.59283447266,6.96785259247,13.39491271973,1220,3064,3020,2740,0,3,0,0,0
7245,3542.6640625,5538.9125976562,323.60928344727,73.99510192871,86.96083068848,1220,2719,2719,2719,0,3,0,0,0
7246,547.81945800781,6283.1430664062,41.32638931274,101.40576934815,151.2565612793,1220,2614,3020,2614,0,3,0,0,0
7247,1327.9079589844,2722.1806640625,0,15.20265007019,25.13340568542,1622,2653,3020,0,0,3,0,0,0
7248,-4407.1352539062,452.30728149414,435.40176391602,353.04931640625,814.62896728516,1616,2655,3020,0,0,3,0,0,0
7250,3548.0825195312,5538.4262695312,323.90319824219,275.13128662109,459.38247680664,1552,2719,2719,2719,0,3,0,0,0
7258,589.75177001953,3920.8203125,5.68527555466,36.76573944092,70.2537689209,1220,2672,2810,2672,0,3,0,0,0
7259,11367.720703125,-12696.961914062,618.17163085938,21.63524627686,30.18920135498,1520,2667,9,2667,0,3,0,0,0
7261,1427.6215820312,3797.0026855469,16.265001297,57.70478057861,88.80697631836,1220,2670,2810,2670,0,3,0,0,0
7262,1510.9722900391,3950.2622070312,16.265001297,80.96620941162,107.92595672607,1220,2671,2810,2671,0,3,0,0,0
7263,1503.9410400391,3771.0954589844,16.265001297,65.826171875,89.62275695801,1220,2670,2810,2670,0,3,0,0,0
7265,792.26910400391,4008.9826660156,5.68527364731,41.94716262817,60.7078704834,1220,2673,2810,2673,0,3,0,0,0
7266,648.88543701172,4002.8671875,1.49305605888,20.23631858826,33.09859848022,1220,2674,2810,2674,0,3,0,0,0
7267,678.23614501953,3972.7387695312,1.49305474758,20.23631858826,33.09859848022,1220,2674,2810,2674,0,3,0,0,0
7268,691.80902099609,4010.6945800781,1.49305415154,20.23631858826,36.47852325439,1220,2674,2810,2674,0,3,0,0,0
7269,723.62329101563,3968.6484375,1.4930536747,20.23631858826,33.09859848022,1220,2674,2810,2674,0,3,0,0,0
7270,691.97393798828,3940.7795410156,1.493054986,20.23631858826,45.2190322876,1220,2674,2810,2674,0,3,0,0,0
7271,339.56771850586,680.75347900391,-331.54992675781,3.8700671196,25.69827651978,1460,2675,9,0,0,3,0,0,0
7275,1739.3264160156,6404.720703125,54.74353790283,41.30832290649,54.67807006836,1220,3064,3064,2740,0,3,0,0,0
7278,2866.1076660156,6350.8334960938,216.6446685791,138.11740112305,148.42730712891,1220,3075,2679,3075,0,3,0,0,0
7280,0,0,0,83.08281707764,136.78742980957,1513,2681,9,0,0,3,0,0,0
7281,-1196.6875,1127.5295410156,41.17883300781,178.00228881836,273.02062988281,1460,2680,2800,2233,0,3,0,0,0
7283,2627.8308105469,6730.541015625,107.48803710938,73.96098327637,97.23473358154,1220,2684,2661,2684,0,3,0,0,0
7286,11366.435546875,-12845.448242188,391.53262329102,72.09474182129,138.1319732666,1520,2731,2731,2731,0,3,0,0,0
7290,2594.4799804688,6921.7485351562,88.61821746826,66.07534790039,92.16319274902,1220,2441,2692,2441,0,3,0,0,0
7291,2836.3447265625,6567.8735351562,134.34452819824,14.01881313324,20.36612510681,1220,2696,2696,2696,0,3,0,0,0
7292,4612.494140625,5227.6572265625,856.20477294922,144.28022766113,179.26245117188,1220,2697,3020,0,0,3,0,0,0
7293,2465.0451660156,6520.8881835938,153.28144836426,59.15885925293,70.75742340088,1220,3064,3020,2740,0,3,0,0,0
7294,3267.5920410156,5744.1005859375,318.69863891602,56.70792007446,68.44020843506,1220,3064,3064,2740,0,3,0,0,0
7295,3348.6545410156,5752.220703125,308.86892700195,55.21501159668,69.21575927734,1220,3064,3064,2740,0,3,0,0,0
7296,3423.546875,5736.994140625,306.57150268555,46.56811141968,66.79898834229,1220,3064,3064,2740,0,3,0,0,0
7297,6649.4633789062,16151.918945312,147.53886413574,163.77803039551,163.77803039551,1060,2712,9,0,0,3,0,0,0
7298,3208.0346679688,6646.3012695312,72.95401763916,3.46383905411,13.29164218903,1501,2713,3020,2713,0,3,0,0,0
7299,3190.7829589844,7395.0034179688,317.68725585938,54.51567459106,65.90686035156,1501,2714,3020,2714,0,3,0,0,0
7300,3504.3012695312,5854.0356445312,269.45355224609,42.98230361938,56.39832305908,1220,3075,3020,3075,0,3,0,0,0
7301,3595.2985839844,5890.6528320312,278.52944946289,50.13873672485,65.71000671387,1220,3075,3020,3075,0,3,0,0,0
7303,3176.6909179688,5801.75,301.69717407227,47.96622085571,61.7656211853,1220,3075,3075,3075,0,3,0,0,0
7305,4114.0063476562,7192.025390625,52.06488800049,55.40824127197,70.69802093506,1220,2715,3020,0,0,3,0,0,0
7308,0,0,0,137.22845458984,194.33248901367,1621,604,9,604,0,3,0,0,0
7309,3205.1188964844,5849.5068359375,282.06399536133,44.40489196777,44.55962371826,1220,3075,3075,3075,0,3,0,0,0
7310,3238.4870605469,5852.6450195312,259.06842041016,48.18936920166,63.68183135986,1220,3075,3075,3075,0,3,0,0,0
7311,3320.5529785156,5875.4428710938,254.97212219238,54.85636901855,73.4128112793,1220,3075,3075,3075,0,3,0,0,0
7312,3220.4487304688,6567.572265625,185.30181884766,53.79251098633,75.1438293457,1220,2441,3020,2741,0,3,0,0,0
7313,3142.5051269531,6494.546875,205.83038330078,66.09722900391,82.65591430664,1220,2441,3020,2741,0,3,0,0,0
7320,-6628.8837890625,8688.8798828125,60.37641143799,586.97058105469,644.50537109375,451,2716,9,0,0,3,0,0,0
7321,0,0,0,196.66564941406,237.17922973633,1468,2717,9,2717,0,3,0,0,0
7322,1238.0035400391,1145.4340820312,193.96453857422,57.56509399414,79.17457580566,1623,2695,3020,2720,0,3,0,0,0
7323,0,0,0,79.55209350586,117.20948791504,1623,2723,3020,2723,0,3,0,0,0
7325,11314.872070312,11343.5078125,-613.72351074219,491.33575439453,517.50170898438,1520,2728,9,2728,0,3,0,0,0
7328,11715.885742188,11321.018554688,-481.52560424805,374.26257324219,420.03414916992,1520,2728,9,2728,0,3,0,0,0
7329,-13373.881835938,-12449.544921875,251.94380187988,46.53770065308,66.5276184082,1520,2730,9,2730,0,3,0,0,0
7330,-3000.0104980469,-5033.4096679688,147.73713684082,50.59351348877,61.01194381714,1520,2622,9,2622,0,3,0,0,0
7332,3122.0461425781,6428.8784179688,224.76103210449,79.97231292725,96.22243499756,1220,2441,3020,2741,0,3,0,0,0
7334,0,0,0,2.77777767181,13.53320598602,1533,3026,3020,0,0,3,0,0,0
7335,1945.453125,3178.5261230469,173.41911315918,194.88079833984,303.08959960938,1220,2503,3020,2503,0,3,0,0,0
7336,1329.9497070312,3216.6770019531,132.87750244141,70.67166900635,119.13156890869,1220,2620,2620,2620,0,3,0,0,0
7337,477.546875,3835.8898925781,5.68527936935,32.97177124023,52.97473526001,1220,2746,2810,2746,0,3,0,0,0
7339,0,0,0,8.37764549255,21.93559837341,1629,2774,9,0,0,3,0,0,0
7341,2981.9938964844,6265.6665039062,224.44479370117,95.97705841064,121.00949859619,1220,3075,2679,3075,0,3,0,0,0
7342,1316.9010009766,3542.3090820312,20.02592658997,24.24767684937,54.68521881104,1220,2672,2810,2672,0,3,0,0,0
7343,3166.796875,7282.1782226562,164.86909484863,506.6286315918,585.92559814453,1501,2713,3020,2713,0,3,0,0,0
7344,2468.6457519531,6749.4287109375,140.96133422852,55.5913772583,73.01176452637,1220,2651,2661,2651,0,3,0,0,0
7345,2517.0339355469,6826.4516601562,135.07151794434,52.56427383423,61.50133132935,1220,2651,2661,2651,0,3,0,0,0
7349,2851.0563964844,5723.9428710938,326.40118408203,72.02500915527,94.32107543945,1220,3075,3075,3075,0,3,0,0,0
7350,2743.6657714844,5781.6337890625,289.42553710938,64.69190216064,79.54685211182,1220,3075,3075,3075,0,3,0,0,0
7351,2984.953125,5713.328125,320.22943115234,74.44068908691,85.01095581055,1220,3075,3075,3075,0,3,0,0,0
7352,3089.9714355469,5755.2924804688,313.88745117188,72.58560180664,81.69497680664,1220,3075,3075,3075,0,3,0,0,0
7353,2413.9357910156,7186.6572265625,72.03982543945,72.06982421875,104.12283325195,1220,2748,3020,2737,0,3,0,0,0
7357,2788.7160644531,6609.8706054688,206.35546875,42.71592330933,53.90819168091,1220,2441,3020,2741,0,3,0,0,0
7358,2742.6745605469,6582.3837890625,198.45658874512,42.41172790527,52.1185760498,1220,2441,3020,2741,0,3,0,0,0
7359,2716.1389160156,6521.705078125,185.73568725586,47.98063659668,63.06148529053,1220,2441,3020,2741,0,3,0,0,0
7360,2731.7883300781,6489.0141601562,192.82908630371,37.09598922729,59.35205841064,1220,2441,3020,2741,0,3,0,0,0
7361,2689.0363769531,6409.7744140625,191.47988891602,29.77176094055,56.85980987549,1220,3064,3020,2740,0,3,0,0,0
7362,2697.6337890625,6284.4306640625,221.65464782715,80.23542785645,93.70780181885,1220,3075,2679,3075,0,3,0,0,0
7363,2618.5173339844,6212.392578125,204.25582885742,70.00466156006,86.60918426514,1220,3075,2679,3075,0,3,0,0,0
7364,2596.9201660156,6110.25,202.17657470703,87.47366333008,109.94290161133,1220,3075,2679,3075,0,3,0,0,0
7365,2698.0798339844,6214.7021484375,230.55963134766,102.95305633545,113.33701324463,1220,3075,2679,3075,0,3,0,0,0
7366,2608.1650390625,6024.46875,199.06594848633,91.29875946045,102.64697265625,1220,3075,2679,3075,0,3,0,0,0
7367,2506.9792480469,5801.5356445312,164.62255859375,133.20486450195,156.69204711914,1220,3064,3020,2740,0,3,0,0,0
7368,2700.7517089844,6014.3657226562,270.55386352539,65.60041046143,84.22657775879,1220,3075,2679,3075,0,3,0,0,0
7369,2704.6301269531,5920.251953125,296.27783203125,85.5235824585,101.2596206665,1220,3075,2679,3075,0,3,0,0,0
7370,3135.2102050781,6569.6000976562,205.32736206055,46.74502182007,56.09941101074,1220,2441,3020,2741,0,3,0,0,0
7371,3126.8081054688,6640.6293945312,165.67077636719,84.30551147461,109.63410949707,1220,2441,3020,2741,0,3,0,0,0
7372,2801.8369140625,6794.5400390625,217.61106872559,128.2547454834,159.52113342285,1220,2441,3020,2741,0,3,0,0,0
7373,2973.6181640625,6735.5756835938,188.75434875488,79.2060546875,109.61193084717,1220,2441,3020,2741,0,3,0,0,0
7374,3257.2456054688,6671.5454101562,138.51066589356,85.80325317383,107.59768676758,1220,2441,3020,2741,0,3,0,0,0
7375,3527.3706054688,5726.9184570312,330.41711425781,61.50701141357,74.15268707275,1220,3064,3064,2740,0,3,0,0,0
7376,3649.078125,5744.8203125,327.34204101563,90.48167419434,104.04818725586,1220,3064,3064,2740,0,3,0,0,0
7377,3683.5869140625,5859.28125,342.75885009766,37.03952407837,51.54224014282,1220,3064,3064,2740,0,3,0,0,0
7378,3733.1049804688,5916.328125,347.82070922852,57.91644287109,67.50547027588,1220,3064,3064,2740,0,3,0,0,0
7379,3813.9323730469,5950.7485351562,350.28759765625,54.32830429077,68.24715423584,1220,3064,3064,2740,0,3,0,0,0
7380,3904.9497070312,5953.9541015625,227.93316650391,63.97519302368,82.19143676758,1220,3064,3064,2740,0,3,0,0,0
7381,2067.9375,6888.064453125,80.39792633057,79.27259063721,98.4095916748,1220,3064,3020,2740,0,3,0,0,0
7382,2010.1822509766,6972.5444335938,110.26426696777,67.79866027832,91.33395385742,1220,3064,3020,2740,0,3,0,0,0
7384,1771.1389160156,6665.5712890625,82.97916412354,77.58366394043,117.12686920166,1220,2654,2664,2739,0,3,0,0,0
7386,1991.6632080078,6736.9047851562,83.32203674316,71.50724029541,102.0950012207,1220,2654,2664,2739,0,3,0,0,0
7387,2621.890625,6512.8579101562,159.47216796875,51.58766937256,64.59726715088,1220,3064,3020,2740,0,3,0,0,0
7388,2545.8854980469,6501.9609375,164.97163391113,42.04265975952,50.91424560547,1220,3064,3020,2740,0,3,0,0,0
7389,3197.1267089844,5747.6772460938,325.38626098633,27.75798797607,39.53219985962,1220,3064,3064,2740,0,3,0,0,0
7390,3033.6613769531,5665.9008789062,366.130859375,45.08024978638,64.05979156494,1220,3075,3075,3075,0,3,0,0,0
7391,2523.8376464844,6774.2568359375,178.60636901856,29.53270530701,43.63314819336,1220,2651,2661,2651,0,3,0,0,0
7392,2651.6015625,6589.4375,194.72254943848,36.32483673096,45.64324569702,1220,3064,3020,2740,0,3,0,0,0
7396,3606.296875,5677.751953125,861.15167236328,258.92620849609,314.33993530273,1220,2753,3020,2753,0,3,0,0,0
7397,3403.6770019531,5502.6284179688,1016.9495239258,373.61099243164,458.77185058594,1220,2753,3020,2753,0,3,0,0,0
7398,3045.8898925781,6076.8950195312,927.58868408203,507.81042480469,554.2841796875,1220,2753,3020,2753,0,3,0,0,0
7399,3044.6909179688,6599.9252929688,743.79180908203,271.48324584961,327.97540283203,1220,2753,3020,2753,0,3,0,0,0
7402,3580.3967285156,6164.4360351562,1080.0808105469,386.01596069336,388.78143310547,1220,2753,3020,2753,0,3,0,0,0
7403,3420.3549804688,5817.484375,572.07440185547,167.34129333496,202.89701843262,1220,2753,3020,2753,0,3,0,0,0
7404,3187.9670410156,6332.4321289062,606.31567382813,179.92167663574,231.04345703125,1220,2753,3020,2753,0,3,0,0,0
7405,2535.0607910156,6253.8193359375,697.41900634766,310.15322875977,380.58001708984,1220,2753,3020,2753,0,3,0,0,0
7406,2680.0322265625,6431.2475585938,667.73956298828,277.06024169922,330.55068969727,1220,2753,3020,2753,0,3,0,0,0
7407,2565.375,6637.9125976562,133.38368225098,72.7455291748,98.35192108154,1220,2684,2661,2684,0,3,0,0,0
7423,366.19097900391,378.68228149414,-13.19064426422,60.41803359985,120.40326690674,1463,2765,2242,2765,2242,3,0,0,0
7424,502.38369750977,489.95138549805,-17.50497055054,55.96849441528,87.97025299072,1463,2141,2242,2141,2242,3,0,0,0
7427,0,0,0,64.52205657959,89.64764404297,1572,2516,9,2516,0,3,0,0,0
7429,3400.8732910156,1044.6944580078,247.94035339356,3.28695464134,3.28695464134,1107,2774,9,0,0,3,0,0,0
